Region,Region name,Year,Symbol,Value,Label,Unit
LV,Latvia,2002,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2002,R_C,40.18062817922575,Average rate on cropland,kg N/ha
LV,Latvia,2002,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2003,Q,35.9,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2003,Q_C,35.9,Quantity applied on cropland,Gg N
LV,Latvia,2003,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2003,R_C,40.85232002980723,Average rate on cropland,kg N/ha
LV,Latvia,2003,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2004,Q,37.8,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2004,Q_C,37.8,Quantity applied on cropland,Gg N
LV,Latvia,2004,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2004,R_C,40.71227591263026,Average rate on cropland,kg N/ha
LV,Latvia,2004,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2005,Q,39.3,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2005,Q_C,39.3,Quantity applied on cropland,Gg N
LV,Latvia,2005,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2005,R_C,38.25503554198713,Average rate on cropland,kg N/ha
LV,Latvia,2005,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2006,Q,44.5,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2006,Q_C,44.5,Quantity applied on cropland,Gg N
LV,Latvia,2006,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2006,R_C,38.740224669024975,Average rate on cropland,kg N/ha
LV,Latvia,2006,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2007,Q,55.5,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2007,Q_C,55.5,Quantity applied on cropland,Gg N
LV,Latvia,2007,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2007,R_C,48.110989972626435,Average rate on cropland,kg N/ha
LV,Latvia,2007,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2008,Q,45.0,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2008,Q_C,45.0,Quantity applied on cropland,Gg N
LV,Latvia,2008,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2008,R_C,39.71994788742837,Average rate on cropland,kg N/ha
LV,Latvia,2008,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2009,Q,46.0,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2009,Q_C,46.0,Quantity applied on cropland,Gg N
LV,Latvia,2009,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2009,R_C,40.56006703614955,Average rate on cropland,kg N/ha
LV,Latvia,2009,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2010,Q,46.0,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2010,Q_C,46.0,Quantity applied on cropland,Gg N
LV,Latvia,2010,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2010,R_C,42.288245989377515,Average rate on cropland,kg N/ha
LV,Latvia,2010,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2011,Q,46.0,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2011,Q_C,46.0,Quantity applied on cropland,Gg N
LV,Latvia,2011,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2011,R_C,42.22784561994163,Average rate on cropland,kg N/ha
LV,Latvia,2011,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2012,Q,47.0,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2012,Q_C,47.0,Quantity applied on cropland,Gg N
LV,Latvia,2012,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2012,R_C,41.78336778070103,Average rate on cropland,kg N/ha
LV,Latvia,2012,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2013,Q,45.689,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2013,Q_C,45.689,Quantity applied on cropland,Gg N
LV,Latvia,2013,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2013,R_C,40.496941268669815,Average rate on cropland,kg N/ha
LV,Latvia,2013,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2014,Q,45.689,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2014,Q_C,45.689,Quantity applied on cropland,Gg N
LV,Latvia,2014,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2014,R_C,40.08375250849468,Average rate on cropland,kg N/ha
LV,Latvia,2014,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2015,Q,62.976,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2015,Q_C,62.976,Quantity applied on cropland,Gg N
LV,Latvia,2015,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2015,R_C,54.02769112808161,Average rate on cropland,kg N/ha
LV,Latvia,2015,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2016,Q,102.141,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2016,Q_C,102.141,Quantity applied on cropland,Gg N
LV,Latvia,2016,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2016,R_C,83.86967277747088,Average rate on cropland,kg N/ha
LV,Latvia,2016,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2017,Q,115.57000000000001,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2017,Q_C,115.57000000000001,Quantity applied on cropland,Gg N
LV,Latvia,2017,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2017,R_C,102.65027822329431,Average rate on cropland,kg N/ha
LV,Latvia,2017,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2018,Q,102.94,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2018,Q_C,102.94,Quantity applied on cropland,Gg N
LV,Latvia,2018,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2018,R_C,89.24143909839617,Average rate on cropland,kg N/ha
LV,Latvia,2018,R_PG,0.0,Average rate on permanent grassland,kg N/ha
LV,Latvia,2019,Q,124.25500000000001,Total quantity of synthetic N fertilizer applied,Gg N
LV,Latvia,2019,Q_C,124.25500000000001,Quantity applied on cropland,Gg N
LV,Latvia,2019,Q_PG,0.0,Quantity applied on permanent grassland,Gg N
LV,Latvia,2019,R_C,103.40314576745642,Average rate on cropland,kg N/ha
LV,Latvia,2019,R_PG,0.0,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1961,Q,242.9,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1961,Q_C,107.80393258426969,Quantity applied on cropland,Gg N
NL,Netherlands,1961,Q_PG,135.09606741573032,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1961,R_C,104.96974935177185,Average rate on cropland,kg N/ha
NL,Netherlands,1961,R_PG,104.96974935177181,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1962,Q,294.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1962,Q_C,124.07889961317147,Quantity applied on cropland,Gg N
NL,Netherlands,1962,Q_PG,169.9211003868285,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1962,R_C,123.83123713889368,Average rate on cropland,kg N/ha
NL,Netherlands,1962,R_PG,130.60807101216642,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1963,Q,289.69999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1963,Q_C,117.71976403232173,Quantity applied on cropland,Gg N
NL,Netherlands,1963,Q_PG,171.98023596767823,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1963,R_C,119.14955873716775,Average rate on cropland,kg N/ha
NL,Netherlands,1963,R_PG,132.19080397208165,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1964,Q,293.69999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1964,Q_C,115.70567776259801,Quantity applied on cropland,Gg N
NL,Netherlands,1964,Q_PG,177.99432223740195,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1964,R_C,118.42955758710134,Average rate on cropland,kg N/ha
NL,Netherlands,1964,R_PG,137.8732162954314,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1965,Q,310.8,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1965,Q_C,118.59923629538541,Quantity applied on cropland,Gg N
NL,Netherlands,1965,Q_PG,192.2007637046146,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1965,R_C,122.51987220597667,Average rate on cropland,kg N/ha
NL,Netherlands,1965,R_PG,149.3401427386283,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1966,Q,337.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1966,Q_C,122.74055443953395,Quantity applied on cropland,Gg N
NL,Netherlands,1966,Q_PG,214.65944556046603,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1966,R_C,129.74688629971877,Average rate on cropland,kg N/ha
NL,Netherlands,1966,R_PG,165.2497656354627,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1967,Q,343.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1967,Q_C,118.51805773603668,Quantity applied on cropland,Gg N
NL,Netherlands,1967,Q_PG,224.88194226396328,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1967,R_C,128.544531167068,Average rate on cropland,kg N/ha
NL,Netherlands,1967,R_PG,170.7531831920754,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1968,Q,339.19999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1968,Q_C,113.42391122529858,Quantity applied on cropland,Gg N
NL,Netherlands,1968,Q_PG,225.77608877470138,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1968,R_C,124.23210429934127,Average rate on cropland,kg N/ha
NL,Netherlands,1968,R_PG,171.82350743888992,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1969,Q,387.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1969,Q_C,123.83023798729924,Quantity applied on cropland,Gg N
NL,Netherlands,1969,Q_PG,263.5697620127007,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1969,R_C,138.97894274668826,Average rate on cropland,kg N/ha
NL,Netherlands,1969,R_PG,199.82544504374582,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1970,Q,405.3,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1970,Q_C,123.46528483551752,Quantity applied on cropland,Gg N
NL,Netherlands,1970,Q_PG,281.8347151644825,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1970,R_C,142.4051728206661,Average rate on cropland,kg N/ha
NL,Netherlands,1970,R_PG,212.54503406069568,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1971,Q,373.7,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1971,Q_C,105.63582492453297,Quantity applied on cropland,Gg N
NL,Netherlands,1971,Q_PG,268.064175075467,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1971,R_C,130.4145986722629,Average rate on cropland,kg N/ha
NL,Netherlands,1971,R_PG,203.38708275832093,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1972,Q,377.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1972,Q_C,103.39102647101947,Quantity applied on cropland,Gg N
NL,Netherlands,1972,Q_PG,274.0089735289805,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1972,R_C,128.59580406843216,Average rate on cropland,kg N/ha
NL,Netherlands,1972,R_PG,209.16715536563396,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1973,Q,410.5,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1973,Q_C,109.1840708742209,Quantity applied on cropland,Gg N
NL,Netherlands,1973,Q_PG,301.3159291257791,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1973,R_C,136.65090222055179,Average rate on cropland,kg N/ha
NL,Netherlands,1973,R_PG,231.42544479706538,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1974,Q,435.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1974,Q_C,113.15847065572055,Quantity applied on cropland,Gg N
NL,Netherlands,1974,Q_PG,322.2415293442794,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1974,R_C,141.44808831965068,Average rate on cropland,kg N/ha
NL,Netherlands,1974,R_PG,249.02745698939674,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1975,Q,452.69999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1975,Q_C,114.53310111876326,Quantity applied on cropland,Gg N
NL,Netherlands,1975,Q_PG,338.1668988812367,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1975,R_C,143.88580542558196,Average rate on cropland,kg N/ha
NL,Netherlands,1975,R_PG,262.96026351573613,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1976,Q,429.8,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1976,Q_C,107.87509395542206,Quantity applied on cropland,Gg N
NL,Netherlands,1976,Q_PG,321.92490604457794,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1976,R_C,134.00632789493423,Average rate on cropland,kg N/ha
NL,Netherlands,1976,R_PG,253.8839953032949,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1977,Q,446.7,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1977,Q_C,110.92300886730118,Quantity applied on cropland,Gg N
NL,Netherlands,1977,Q_PG,335.7769911326988,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1977,R_C,136.94198625592736,Average rate on cropland,kg N/ha
NL,Netherlands,1977,R_PG,268.62159290615904,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1978,Q,443.19999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1978,Q_C,108.88688528678344,Quantity applied on cropland,Gg N
NL,Netherlands,1978,Q_PG,334.3131147132165,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1978,R_C,133.7676723424858,Average rate on cropland,kg N/ha
NL,Netherlands,1978,R_PG,271.3580476568316,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1979,Q,486.19999999999993,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1979,Q_C,118.33050263396817,Quantity applied on cropland,Gg N
NL,Netherlands,1979,Q_PG,367.8694973660318,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1979,R_C,144.48168819776333,Average rate on cropland,kg N/ha
NL,Netherlands,1979,R_PG,302.7732488609315,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1980,Q,482.7,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1980,Q_C,115.9834775660078,Quantity applied on cropland,Gg N
NL,Netherlands,1980,Q_PG,366.71652243399217,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1980,R_C,141.54679553367922,Average rate on cropland,kg N/ha
NL,Netherlands,1980,R_PG,306.1072808297097,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1981,Q,477.4,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1981,Q_C,116.29164449169525,Quantity applied on cropland,Gg N
NL,Netherlands,1981,Q_PG,361.1083555083047,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1981,R_C,142.70014755651718,Average rate on cropland,kg N/ha
NL,Netherlands,1981,R_PG,302.9432512653563,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1982,Q,456.6000000000001,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1982,Q_C,113.84829974497045,Quantity applied on cropland,Gg N
NL,Netherlands,1982,Q_PG,342.7517002550296,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1982,R_C,138.8393899328908,Average rate on cropland,kg N/ha
NL,Netherlands,1982,R_PG,289.2419411434849,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1983,Q,478.3,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1983,Q_C,121.26434987339748,Quantity applied on cropland,Gg N
NL,Netherlands,1983,Q_PG,357.03565012660255,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1983,R_C,148.30758602856196,Average rate on cropland,kg N/ha
NL,Netherlands,1983,R_PG,303.0862904300531,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1984,Q,505.1,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1984,Q_C,132.26848341192877,Quantity applied on cropland,Gg N
NL,Netherlands,1984,Q_PG,372.8315165880713,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1984,R_C,159.0131335837084,Average rate on cropland,kg N/ha
NL,Netherlands,1984,R_PG,318.6594158872404,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1985,Q,500.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1985,Q_C,131.14710953633224,Quantity applied on cropland,Gg N
NL,Netherlands,1985,Q_PG,368.85289046366773,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1985,R_C,154.54458669502145,Average rate on cropland,kg N/ha
NL,Netherlands,1985,R_PG,316.8839265151785,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1986,Q,504.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1986,Q_C,129.64827233702536,Quantity applied on cropland,Gg N
NL,Netherlands,1986,Q_PG,374.35172766297467,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1986,R_C,150.29836700093904,Average rate on cropland,kg N/ha
NL,Netherlands,1986,R_PG,327.8036144159148,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1987,Q,458.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1987,Q_C,115.90455417168246,Quantity applied on cropland,Gg N
NL,Netherlands,1987,Q_PG,342.0954458283175,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1987,R_C,131.6643023014746,Average rate on cropland,kg N/ha
NL,Netherlands,1987,R_PG,304.35537885081624,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1988,Q,443.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1988,Q_C,108.50805005610957,Quantity applied on cropland,Gg N
NL,Netherlands,1988,Q_PG,334.4919499438904,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1988,R_C,123.32401714160764,Average rate on cropland,kg N/ha
NL,Netherlands,1988,R_PG,300.2620735582499,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1989,Q,411.99999999999994,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1989,Q_C,109.09446558256191,Quantity applied on cropland,Gg N
NL,Netherlands,1989,Q_PG,302.90553441743805,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1989,R_C,124.45953034205813,Average rate on cropland,kg N/ha
NL,Netherlands,1989,R_PG,275.6192305891156,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1990,Q,390.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1990,Q_C,96.43902344856298,Quantity applied on cropland,Gg N
NL,Netherlands,1990,Q_PG,293.560976551437,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1990,R_C,109.71709614059375,Average rate on cropland,kg N/ha
NL,Netherlands,1990,R_PG,267.603442617536,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1991,Q,391.99999999999994,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1991,Q_C,101.24135886126074,Quantity applied on cropland,Gg N
NL,Netherlands,1991,Q_PG,290.7586411387392,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1991,R_C,117.07113197067565,Average rate on cropland,kg N/ha
NL,Netherlands,1991,R_PG,269.2209640173511,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1992,Q,388.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1992,Q_C,102.41142107821757,Quantity applied on cropland,Gg N
NL,Netherlands,1992,Q_PG,285.5885789217824,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1992,R_C,117.3765833220259,Average rate on cropland,kg N/ha
NL,Netherlands,1992,R_PG,268.41031853550976,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1993,Q,383.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1993,Q_C,95.93673918574538,Quantity applied on cropland,Gg N
NL,Netherlands,1993,Q_PG,287.06326081425465,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1993,R_C,110.44895929430156,Average rate on cropland,kg N/ha
NL,Netherlands,1993,R_PG,269.7962977577581,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1994,Q,395.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1994,Q_C,108.4356343510357,Quantity applied on cropland,Gg N
NL,Netherlands,1994,Q_PG,286.56436564896427,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1994,R_C,123.88184179528021,Average rate on cropland,kg N/ha
NL,Netherlands,1994,R_PG,272.6587684576254,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1995,Q,388.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1995,Q_C,109.94540708166504,Quantity applied on cropland,Gg N
NL,Netherlands,1995,Q_PG,278.05459291833495,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1995,R_C,125.95432814296392,Average rate on cropland,kg N/ha
NL,Netherlands,1995,R_PG,265.31926805184634,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1996,Q,390.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1996,Q_C,117.80256319452698,Quantity applied on cropland,Gg N
NL,Netherlands,1996,Q_PG,272.197436805473,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1996,R_C,129.07705688199894,Average rate on cropland,kg N/ha
NL,Netherlands,1996,R_PG,258.7428106515903,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1997,Q,370.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1997,Q_C,103.00796672711898,Quantity applied on cropland,Gg N
NL,Netherlands,1997,Q_PG,266.99203327288103,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1997,R_C,112.00219064464669,Average rate on cropland,kg N/ha
NL,Netherlands,1997,R_PG,258.9641447845597,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1998,Q,350.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1998,Q_C,97.11939883794597,Quantity applied on cropland,Gg N
NL,Netherlands,1998,Q_PG,252.880601162054,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1998,R_C,111.76548303074374,Average rate on cropland,kg N/ha
NL,Netherlands,1998,R_PG,245.03934221129265,Average rate on permanent grassland,kg N/ha
NL,Netherlands,1999,Q,345.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,1999,Q_C,97.45710159236695,Quantity applied on cropland,Gg N
NL,Netherlands,1999,Q_PG,247.54289840763303,Quantity applied on permanent grassland,Gg N
NL,Netherlands,1999,R_C,103.89107592436274,Average rate on cropland,kg N/ha
NL,Netherlands,1999,R_PG,243.16591199178097,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2000,Q,300.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2000,Q_C,100.31321649934284,Quantity applied on cropland,Gg N
NL,Netherlands,2000,Q_PG,199.68678350065716,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2000,R_C,106.49300561519246,Average rate on cropland,kg N/ha
NL,Netherlands,2000,R_PG,197.31895602831736,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2001,Q,296.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2001,Q_C,123.07917234857689,Quantity applied on cropland,Gg N
NL,Netherlands,2001,Q_PG,172.9208276514231,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2001,R_C,131.34974008261906,Average rate on cropland,kg N/ha
NL,Netherlands,2001,R_PG,174.13980629549155,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2002,Q,284.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2002,Q_C,106.04133851532097,Quantity applied on cropland,Gg N
NL,Netherlands,2002,Q_PG,177.95866148467903,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2002,R_C,112.61920079537738,Average rate on cropland,kg N/ha
NL,Netherlands,2002,R_PG,177.95866148467903,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2003,Q,275.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2003,Q_C,114.53038231162893,Quantity applied on cropland,Gg N
NL,Netherlands,2003,Q_PG,160.46961768837107,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2003,R_C,122.10062080131016,Average rate on cropland,kg N/ha
NL,Netherlands,2003,R_PG,162.91331745012292,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2004,Q,268.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2004,Q_C,114.12987912625688,Quantity applied on cropland,Gg N
NL,Netherlands,2004,Q_PG,153.87012087374313,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2004,R_C,108.15148153022889,Average rate on cropland,kg N/ha
NL,Netherlands,2004,R_PG,194.5752666587546,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2005,Q,265.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2005,Q_C,119.89457748797726,Quantity applied on cropland,Gg N
NL,Netherlands,2005,Q_PG,145.10542251202273,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2005,R_C,116.47917511524795,Average rate on cropland,kg N/ha
NL,Netherlands,2005,R_PG,182.54550573911527,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2006,Q,260.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2006,Q_C,136.14712354280482,Quantity applied on cropland,Gg N
NL,Netherlands,2006,Q_PG,123.85287645719517,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2006,R_C,135.95624098046824,Average rate on cropland,kg N/ha
NL,Netherlands,2006,R_PG,151.57615525296188,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2007,Q,261.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2007,Q_C,123.07464838693063,Quantity applied on cropland,Gg N
NL,Netherlands,2007,Q_PG,137.92535161306938,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2007,R_C,123.53072381927139,Average rate on cropland,kg N/ha
NL,Netherlands,2007,R_PG,168.0581840052021,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2008,Q,239.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2008,Q_C,113.81820770750609,Quantity applied on cropland,Gg N
NL,Netherlands,2008,Q_PG,125.18179229249391,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2008,R_C,111.39339625776702,Average rate on cropland,kg N/ha
NL,Netherlands,2008,R_PG,151.22226660122482,Average rate on permanent grassland,kg N/ha
NL,Netherlands,2009,Q,234.0,Total quantity of synthetic N fertilizer applied,Gg N
NL,Netherlands,2009,Q_C,110.62706768298031,Quantity applied on cropland,Gg N
NL,Netherlands,2009,Q_PG,123.37293231701969,Quantity applied on permanent grassland,Gg N
NL,Netherlands,2009,R_C,109.86340713995052,Average rate on cropland,kg N/ha
NL,Netherlands,2009,R_PG,149.14522765597158,Average rate on permanent grassland,kg N/ha
